ComponenteCurricular;Eixo;UTE;SABER;APR
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Utilizar unidades de medida usuais de temperatura em situações do cotidiano.";"Reconhecer temperatura como grandeza e o grau Celsius como unidade de medida associada a ela."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Utilizar unidades de medida usuais de temperatura em situações do cotidiano.";"Registrar as temperaturas máxima e mínima diárias, em locais do seu cotidiano, e elaborar gráficos de coluna com as variações diárias da temperatura, utilizando, também, recursos tecnológicos digitais."
"Matemática";"Matemática";"GRANDEZAS E MEDIDAS";"Utilizar unidades de medida usuais de temperatura em situações do cotidiano.";"Comparar temperaturas em diferentes regiões do Brasil ou do exterior e, ainda, em discussões que envolvam problemas relacionados ao aquecimento global."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Identificar, por meio de diferentes elementos iconográficos ou locais, as diferentes formas pelas quais a natureza se apresenta na paisagem local."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Relacionar as diferentes formas pelas quais a natureza se apresenta na paisagem local, nas construções e nas moradias."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Representar, por meio de diferentes imagens de determinadas localidades, as formas pelas quais a natureza se apresenta na paisagem local e de outros lugares, destacando as características das edificações e o tipo de moradia."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Analisar os aspectos responsáveis pelas diferentes formas como a natureza se apresenta na paisagem local."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Descrever, de modo oral ou por meio de desenhos, os elementos constituintes da paisagem observada."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Identificar elementos característicos dos diferentes modos de vida rural e urbana, reconhecendo costumes próprios de comunidades rurais e urbanas."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Analisar os aspectos responsáveis pela distribuição e diferentes modos de vida da população urbana e rural, considerando a organização das moradias e as formas de lazer."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Analisar os aspectos que caracterizam os tipos de construção e de moradia representativos da paisa- gem urbana e rural, tanto na organização dos bairros e das cidades, identificando-as e infe- rindo sobre elas, como no uso dos espaços públicos (praças, parques) para o lazer e diferentes manifes- tações (artísticas, sociais, culturais, religiosas etc.)."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Identificar os elementos constituintes das paisagens naturais e antrópicas, no ambiente em que vive, reconhecendo seus processos, transformações, bem como as consequências advindas delas."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Reconhecer noções de orientação temporal, tendo como base referenciais do cotidiano: calendário, agenda etc."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Aplicar noções de orientação temporal, partindo de referenciais do cotidiano: calendário, agenda, linha do tempo com a história da criança etc."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Identificar e aplicar auto- nomamente orientação temporal, partindo de referenciais do cotidiano: calendário, agenda, linha do tempo com a história da criança, árvore genealó- gica etc."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Reconhecer e diferenciar, no decorrer do tempo, as modificações da paisagem local, por meio de fotos, mapas e textos."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Comparar e registrar, a partir de fotos, mapas e textos, as diferenças e as modificações da paisagem no decorrer do tempo."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Conhecer e utilizar procedimentos de pesquisa geográfica para compreender o espaço, a paisagem, o lugar e o território, estabelecendo relações entre seus elementos constituintes, identificando suas características e as contradições espacialmente construídas.";"Analisar e estabelecer comparações, acerca das diferenças e das modificações, no decorrer do tempo e da paisagem, por meio de fotos, mapas e textos."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Reconhecer a responsabilidade de cada um e de todos na preservação do meio ambiente e valorizar formas não predatórias de exploração, transformação e uso dos recursos naturais.";"Identificar procedimentos de conservação e manejo dos recursos naturais (uso do solo, consumo de água, energia etc.) com os quais interage."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Reconhecer a responsabilidade de cada um e de todos na preservação do meio ambiente e valorizar formas não predatórias de exploração, transformação e uso dos recursos naturais.";"Reconhecer, por meio de diferentes estratégias de aprendizagem, procedimentos de conservação e manejo dos recursos naturais (uso do solo, consumo de água, energia etc.) com os quais interage."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Reconhecer a responsabilidade de cada um e de todos na preservação do meio ambiente e valorizar formas não predatórias de exploração, transformação e uso dos recursos naturais.";"Comparar procedimentos de conservação e manejo dos recursos naturais (uso do solo, consumo de água, energia etc.) com os quais interage."
"Geografia";"Natureza e Sociedade";"GEOGRAFIA";"Reconhecer a responsabilidade de cada um e de todos na preservação do meio ambiente e valorizar formas não predatórias de exploração, transformação e uso dos recursos naturais.";"Analisar autonomamente os procedimentos de conservação e manejo dos recursos naturais (uso do solo, consumo de água, energia etc.) com os quais interage, para sensibilizar os pares."
